Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Calories_per_hour,Water_per_kg,HRR,Rel_Intensity
21.0,Female,94.4,1.69,197.0,155.0,61.0,1.94,1089.0,Strength,20.7,2.4,3.0,2.0,14.52,561.340206185567,0.02542372881355932,136.0,0.6911764705882353
52.0,Male,57.5,1.87,174.0,149.0,70.0,1.05,880.0,Strength,12.5,2.5,2.0,2.0,12.32,838.0952380952381,0.043478260869565216,104.0,0.7596153846153846
32.0,Male,51.1,1.86,199.0,131.0,63.0,1.0,865.0,HIIT,34.8,3.2,3.0,1.0,21.49,865.0,0.06262230919765166,136.0,0.5
30.0,Female,88.8,1.69,171.0,127.0,70.0,1.21,1097.0,Strength,25.6,3.4,3.0,1.0,19.29,906.6115702479339,0.038288288288288286,101.0,0.5643564356435643
31.0,Female,65.3,1.54,161.0,156.0,74.0,0.68,882.0,Cardio,28.9,2.6,4.0,1.0,12.32,1297.0588235294117,0.03981623277182236,87.0,0.9425287356321839
49.0,Female,80.0,2.0,162.0,151.0,74.0,1.07,1030.0,Strength,15.7,3.6,3.0,2.0,29.6,962.6168224299065,0.045,88.0,0.875
23.0,Female,52.6,1.78,176.0,169.0,53.0,1.15,1384.0,Cardio,31.1,2.4,3.0,2.0,21.08,1203.4782608695652,0.04562737642585551,123.0,0.943089430894309
18.0,Male,57.5,1.74,193.0,154.0,70.0,1.16,1358.0,HIIT,33.9,3.7,4.0,3.0,12.32,1170.689655172414,0.06434782608695652,123.0,0.6829268292682927
52.0,Female,45.1,1.65,165.0,164.0,71.0,1.76,1380.0,Yoga,21.5,3.3,5.0,1.0,29.89,784.0909090909091,0.07317073170731707,94.0,0.9893617021276596
45.0,Male,98.7,1.77,183.0,132.0,74.0,1.32,400.0,Cardio,19.5,2.0,4.0,2.0,18.18,303.030303030303,0.020263424518743668,109.0,0.5321100917431193
51.0,Male,63.0,1.78,161.0,152.0,50.0,1.33,1339.0,Strength,29.1,1.8,2.0,2.0,15.95,1006.7669172932331,0.02857142857142857,111.0,0.918918918918919
34.0,Female,101.5,1.57,184.0,120.0,55.0,1.02,601.0,Strength,17.7,2.3,5.0,2.0,46.11,589.2156862745098,0.022660098522167486,129.0,0.5038759689922481
18.0,Female,89.8,1.66,185.0,140.0,54.0,2.0,1283.0,HIIT,28.4,1.9,3.0,2.0,16.69,641.5,0.021158129175946547,131.0,0.6564885496183206
42.0,Male,43.5,1.56,192.0,159.0,57.0,1.96,555.0,Strength,25.3,3.6,3.0,2.0,28.64,283.16326530612247,0.08275862068965517,135.0,0.7555555555555555
28.0,Female,121.1,1.75,163.0,149.0,68.0,1.57,716.0,Strength,21.0,3.3,5.0,1.0,26.5,456.0509554140127,0.027250206440957887,95.0,0.8526315789473684
18.0,Male,46.3,2.0,167.0,169.0,64.0,1.29,1556.0,Yoga,22.5,2.6,2.0,3.0,17.38,1206.2015503875969,0.05615550755939525,103.0,1.0194174757281553
35.0,Male,40.0,1.71,162.0,133.0,69.0,1.99,840.0,Yoga,20.2,3.2,4.0,2.0,27.14,422.1105527638191,0.08,93.0,0.6881720430107527
56.0,Female,64.2,1.79,196.0,165.0,58.0,0.97,667.0,Cardio,15.9,3.3,4.0,1.0,12.32,687.6288659793814,0.051401869158878497,138.0,0.7753623188405797
18.0,Female,56.0,1.82,170.0,131.0,62.0,1.55,1249.0,HIIT,24.3,2.0,3.0,3.0,15.72,805.8064516129032,0.03571428571428571,108.0,0.6388888888888888
45.0,Male,43.8,1.73,161.0,169.0,72.0,1.97,1783.0,HIIT,24.9,3.5,4.0,3.0,15.83,905.0761421319797,0.07990867579908677,89.0,1.0898876404494382
32.0,Female,90.5,1.63,184.0,166.0,50.0,1.46,1217.0,Strength,31.3,2.0,5.0,1.0,12.99,833.5616438356165,0.022099447513812154,134.0,0.8656716417910447
42.0,Female,40.0,1.81,177.0,145.0,59.0,1.71,1065.0,HIIT,26.6,1.5,3.0,1.0,23.25,622.8070175438596,0.0375,118.0,0.7288135593220338
54.0,Male,72.6,1.56,172.0,165.0,69.0,1.26,966.0,HIIT,26.1,3.5,2.0,1.0,31.41,766.6666666666666,0.048209366391184574,103.0,0.9320388349514563
18.0,Male,40.0,1.58,181.0,164.0,52.0,1.08,1262.0,HIIT,24.7,3.2,4.0,1.0,28.07,1168.5185185185185,0.08,129.0,0.8682170542635659
34.0,Female,89.7,1.78,184.0,142.0,53.0,0.53,1662.0,HIIT,24.2,1.5,3.0,1.0,39.54,3135.8490566037735,0.016722408026755852,131.0,0.6793893129770993
21.0,Female,59.7,1.65,191.0,138.0,68.0,0.95,539.0,HIIT,35.0,3.2,4.0,2.0,17.55,567.3684210526316,0.05360134003350084,123.0,0.5691056910569106
18.0,Male,42.0,1.82,188.0,137.0,67.0,0.77,589.0,HIIT,16.4,2.0,2.0,3.0,29.09,764.9350649350649,0.047619047619047616,121.0,0.5785123966942148
18.0,Male,57.9,2.0,168.0,156.0,50.0,1.05,689.0,Cardio,28.3,3.6,3.0,3.0,18.31,656.1904761904761,0.062176165803108814,118.0,0.8983050847457628
49.0,Female,50.2,1.7,164.0,169.0,73.0,0.75,622.0,Cardio,28.0,1.6,2.0,1.0,13.34,829.3333333333334,0.03187250996015936,91.0,1.054945054945055
18.0,Female,40.0,1.8,187.0,158.0,71.0,1.24,665.0,Strength,24.1,1.7,2.0,2.0,14.93,536.2903225806451,0.042499999999999996,116.0,0.75
18.0,Female,70.9,1.87,176.0,164.0,59.0,2.0,745.0,HIIT,28.2,3.2,4.0,2.0,15.74,372.5,0.045133991537376586,117.0,0.8974358974358975
26.0,Male,44.0,1.6,190.0,125.0,68.0,1.06,1246.0,Strength,21.1,2.7,2.0,2.0,15.5,1175.4716981132076,0.06136363636363637,122.0,0.4672131147540984
31.0,Female,46.9,1.75,192.0,146.0,63.0,2.0,748.0,Cardio,15.3,1.7,4.0,2.0,12.48,374.0,0.03624733475479744,129.0,0.6434108527131783
49.0,Male,47.5,1.79,161.0,169.0,61.0,1.43,957.0,Strength,25.8,3.0,4.0,1.0,13.47,669.2307692307693,0.06315789473684211,100.0,1.08
38.0,Male,69.0,1.82,170.0,133.0,53.0,1.24,1610.0,Strength,30.1,2.8,2.0,2.0,20.05,1298.3870967741937,0.04057971014492753,117.0,0.6837606837606838
18.0,Female,59.1,2.0,181.0,123.0,72.0,1.94,901.0,HIIT,23.2,2.4,4.0,2.0,13.32,464.4329896907217,0.04060913705583756,109.0,0.46788990825688076
53.0,Female,40.0,1.66,192.0,169.0,72.0,1.11,1030.0,Yoga,27.5,2.8,4.0,3.0,22.65,927.9279279279278,0.06999999999999999,120.0,0.8083333333333333
18.0,Female,74.6,1.71,169.0,143.0,54.0,1.49,1213.0,Strength,28.7,2.0,2.0,1.0,18.68,814.0939597315436,0.02680965147453083,115.0,0.7739130434782608
35.0,Male,98.6,1.55,184.0,141.0,59.0,2.0,1172.0,Cardio,27.8,3.2,2.0,2.0,23.47,586.0,0.03245436105476674,125.0,0.656
29.0,Female,58.4,1.61,182.0,165.0,70.0,0.77,1259.0,HIIT,20.1,3.5,4.0,2.0,26.13,1635.064935064935,0.05993150684931507,112.0,0.8482142857142857
35.0,Female,76.1,1.81,181.0,153.0,74.0,2.0,1119.0,HIIT,17.7,3.3,2.0,1.0,26.86,559.5,0.04336399474375821,107.0,0.7383177570093458
38.0,Male,93.7,1.66,168.0,169.0,68.0,1.97,875.0,Cardio,29.0,3.4,4.0,2.0,13.87,444.16243654822335,0.03628601921024546,100.0,1.01
42.0,Female,88.6,2.0,171.0,166.0,72.0,1.11,1335.0,Yoga,18.6,2.2,5.0,2.0,18.3,1202.7027027027027,0.02483069977426637,99.0,0.9494949494949495
18.0,Male,49.9,1.77,191.0,123.0,74.0,1.4,626.0,Strength,25.9,3.4,2.0,2.0,24.35,447.14285714285717,0.06813627254509018,117.0,0.4188034188034188
42.0,Female,99.9,1.6,189.0,169.0,58.0,1.85,1099.0,HIIT,32.6,2.2,2.0,1.0,15.78,594.0540540540541,0.022022022022022022,131.0,0.8473282442748091
26.0,Female,58.6,1.78,198.0,143.0,74.0,1.59,1008.0,Cardio,21.1,2.2,3.0,1.0,44.77,633.9622641509434,0.03754266211604096,124.0,0.5564516129032258
36.0,Male,57.4,1.58,192.0,152.0,70.0,1.38,1137.0,Yoga,18.3,3.2,2.0,1.0,20.91,823.913043478261,0.055749128919860634,122.0,0.6721311475409836
47.0,Male,48.1,1.71,185.0,129.0,74.0,0.87,1177.0,Strength,28.1,2.6,3.0,3.0,12.32,1352.8735632183907,0.05405405405405406,111.0,0.4954954954954955
30.0,Male,60.1,1.93,187.0,140.0,58.0,1.48,875.0,HIIT,29.7,3.1,5.0,1.0,24.29,591.2162162162163,0.051580698835274545,129.0,0.6356589147286822
23.0,Female,88.0,2.0,193.0,128.0,70.0,1.24,399.0,HIIT,23.9,2.8,3.0,1.0,31.33,321.7741935483871,0.031818181818181815,123.0,0.4715447154471545
39.0,Female,62.5,1.74,162.0,141.0,58.0,1.27,699.0,Strength,24.2,1.8,3.0,1.0,17.6,550.3937007874016,0.0288,104.0,0.7980769230769231
38.0,Female,69.4,2.0,195.0,130.0,65.0,1.34,1197.0,Strength,19.5,2.6,3.0,3.0,14.99,893.2835820895522,0.037463976945244955,130.0,0.5
20.0,Female,69.3,1.75,180.0,120.0,72.0,1.06,1421.0,Yoga,24.6,3.2,4.0,2.0,25.22,1340.566037735849,0.04617604617604618,108.0,0.4444444444444444
18.0,Male,52.6,1.76,175.0,154.0,50.0,1.17,1783.0,Yoga,21.0,3.0,3.0,2.0,30.92,1523.931623931624,0.057034220532319393,125.0,0.832
39.0,Female,65.6,1.7,172.0,148.0,68.0,0.87,1709.0,HIIT,20.2,1.5,4.0,3.0,14.83,1964.367816091954,0.02286585365853659,104.0,0.7692307692307693
45.0,Male,71.4,1.73,179.0,140.0,52.0,1.56,1246.0,Strength,24.6,2.6,4.0,1.0,15.53,798.7179487179487,0.03641456582633053,127.0,0.6929133858267716
22.0,Male,80.6,1.71,176.0,139.0,60.0,2.0,957.0,Cardio,31.0,2.4,4.0,2.0,12.32,478.5,0.02977667493796526,116.0,0.6810344827586207
57.0,Female,43.5,2.0,172.0,159.0,59.0,1.73,530.0,Yoga,18.7,2.1,2.0,3.0,23.74,306.35838150289015,0.04827586206896552,113.0,0.8849557522123894
25.0,Female,72.6,1.7,161.0,168.0,51.0,1.28,1262.0,Strength,22.0,3.1,4.0,2.0,16.45,985.9375,0.04269972451790634,110.0,1.0636363636363637
18.0,Male,87.5,1.76,169.0,160.0,60.0,2.0,1042.0,Yoga,22.4,3.3,2.0,3.0,21.79,521.0,0.037714285714285714,109.0,0.9174311926605505
50.0,Male,46.8,1.77,180.0,128.0,70.0,1.4,803.0,HIIT,17.0,3.3,4.0,1.0,21.83,573.5714285714286,0.07051282051282051,110.0,0.5272727272727272
27.0,Male,42.5,1.61,183.0,155.0,71.0,2.0,933.0,HIIT,22.9,1.6,2.0,1.0,18.69,466.5,0.037647058823529415,112.0,0.75
43.0,Male,83.5,1.96,168.0,169.0,54.0,1.47,1522.0,Strength,24.3,2.1,4.0,2.0,24.03,1035.3741496598639,0.025149700598802397,114.0,1.0087719298245614
18.0,Female,44.9,1.77,168.0,127.0,57.0,1.66,512.0,Strength,12.3,3.7,3.0,1.0,20.39,308.43373493975906,0.0824053452115813,111.0,0.6306306306306306
18.0,Male,63.9,1.71,164.0,140.0,66.0,1.48,785.0,Yoga,30.2,3.3,4.0,2.0,21.96,530.4054054054054,0.05164319248826291,98.0,0.7551020408163265
36.0,Female,67.5,1.71,173.0,146.0,60.0,1.1,511.0,HIIT,20.6,1.5,4.0,1.0,18.75,464.5454545454545,0.022222222222222223,113.0,0.7610619469026548
24.0,Female,59.0,1.68,181.0,132.0,56.0,1.17,1186.0,Cardio,24.2,3.4,3.0,3.0,14.37,1013.6752136752137,0.0576271186440678,125.0,0.608
21.0,Male,90.1,1.72,184.0,138.0,68.0,1.35,1043.0,Yoga,27.1,2.1,4.0,3.0,22.34,772.5925925925925,0.02330743618201998,116.0,0.603448275862069
18.0,Male,48.2,1.75,180.0,134.0,63.0,1.39,1053.0,Yoga,22.1,2.2,4.0,1.0,16.34,757.5539568345324,0.04564315352697096,117.0,0.6068376068376068
18.0,Male,78.1,1.75,184.0,158.0,50.0,1.37,871.0,Cardio,31.6,2.5,2.0,3.0,17.61,635.7664233576642,0.03201024327784891,134.0,0.8059701492537313
31.0,Male,67.4,1.83,167.0,122.0,66.0,1.49,1032.0,HIIT,30.6,3.1,5.0,2.0,18.29,692.6174496644295,0.04599406528189911,101.0,0.5544554455445545
27.0,Male,44.1,1.56,169.0,146.0,72.0,1.34,1124.0,Strength,10.0,3.1,2.0,1.0,20.18,838.8059701492537,0.07029478458049887,97.0,0.7628865979381443
26.0,Male,65.0,1.69,171.0,162.0,62.0,1.54,1066.0,Strength,16.6,3.5,2.0,2.0,29.56,692.2077922077922,0.05384615384615385,109.0,0.9174311926605505
33.0,Female,95.0,1.85,168.0,140.0,56.0,1.3,958.0,Strength,20.5,3.3,3.0,2.0,12.66,736.9230769230769,0.034736842105263156,112.0,0.75
30.0,Female,65.3,1.76,192.0,161.0,57.0,1.16,1092.0,Cardio,32.1,1.9,4.0,3.0,23.82,941.3793103448277,0.02909647779479326,135.0,0.7703703703703704
59.0,Male,40.0,1.72,182.0,164.0,56.0,1.27,1783.0,HIIT,12.6,3.1,4.0,3.0,12.32,1403.9370078740158,0.0775,126.0,0.8571428571428571
46.0,Female,82.9,1.74,194.0,165.0,52.0,2.0,1107.0,Cardio,24.3,3.1,3.0,3.0,14.4,553.5,0.03739445114595898,142.0,0.795774647887324
18.0,Male,59.4,1.87,195.0,139.0,74.0,2.0,958.0,Yoga,14.9,2.7,3.0,2.0,36.72,479.0,0.045454545454545456,121.0,0.5371900826446281
49.0,Male,58.2,1.82,171.0,154.0,67.0,1.38,624.0,Strength,20.8,3.5,4.0,1.0,19.11,452.1739130434783,0.060137457044673534,104.0,0.8365384615384616
37.0,Female,77.3,1.58,180.0,140.0,61.0,1.57,1333.0,HIIT,23.5,1.5,2.0,2.0,12.32,849.0445859872611,0.01940491591203105,119.0,0.6638655462184874
22.0,Male,66.0,1.67,181.0,122.0,50.0,0.96,912.0,Cardio,26.3,1.5,3.0,2.0,15.29,950.0,0.022727272727272728,131.0,0.549618320610687
29.0,Female,67.4,1.76,187.0,120.0,74.0,1.1,911.0,Cardio,21.4,2.3,5.0,1.0,19.6,828.1818181818181,0.034124629080118686,113.0,0.40707964601769914
31.0,Male,62.2,1.7,168.0,155.0,55.0,0.62,1596.0,Strength,35.0,3.2,2.0,1.0,16.7,2574.1935483870966,0.05144694533762058,113.0,0.8849557522123894
45.0,Female,67.3,1.67,198.0,155.0,54.0,0.72,1006.0,Yoga,33.2,3.5,4.0,2.0,17.76,1397.2222222222222,0.05200594353640416,144.0,0.7013888888888888
27.0,Female,59.6,1.73,182.0,139.0,71.0,1.42,1321.0,Strength,16.3,3.3,4.0,3.0,16.62,930.2816901408452,0.05536912751677852,111.0,0.6126126126126126
35.0,Male,40.0,1.72,182.0,120.0,70.0,1.22,1178.0,HIIT,14.6,1.9,4.0,2.0,17.87,965.5737704918033,0.0475,112.0,0.44642857142857145
24.0,Male,41.3,1.73,180.0,156.0,74.0,1.55,1285.0,HIIT,26.2,3.2,4.0,3.0,14.93,829.0322580645161,0.0774818401937046,106.0,0.7735849056603774
48.0,Male,97.0,1.73,172.0,122.0,74.0,1.7,903.0,Cardio,12.8,3.5,4.0,2.0,22.39,531.1764705882354,0.03608247422680412,98.0,0.4897959183673469
59.0,Female,47.2,1.68,185.0,159.0,70.0,1.49,704.0,Strength,15.4,2.2,4.0,2.0,23.79,472.4832214765101,0.046610169491525424,115.0,0.7739130434782608
49.0,Female,58.7,1.79,181.0,120.0,67.0,0.9,900.0,Cardio,24.4,3.7,4.0,2.0,28.66,1000.0,0.06303236797274275,114.0,0.4649122807017544
33.0,Male,65.7,1.97,167.0,144.0,53.0,1.1,872.0,Cardio,19.1,2.0,4.0,1.0,19.14,792.7272727272726,0.030441400304414,114.0,0.7982456140350878
31.0,Male,80.2,1.74,187.0,141.0,72.0,1.23,1326.0,Strength,21.2,2.8,2.0,2.0,16.1,1078.0487804878048,0.034912718204488775,115.0,0.6
40.0,Male,59.3,2.0,166.0,141.0,74.0,1.44,801.0,Cardio,24.6,3.4,5.0,2.0,17.04,556.25,0.05733558178752108,92.0,0.7282608695652174
28.0,Male,61.1,1.74,163.0,156.0,59.0,1.89,1277.0,Cardio,21.5,3.4,2.0,2.0,18.69,675.6613756613757,0.055646481178396066,104.0,0.9326923076923077
57.0,Female,79.4,1.55,160.0,164.0,50.0,1.55,1116.0,Strength,32.2,3.6,2.0,2.0,14.69,720.0,0.04534005037783375,110.0,1.0363636363636364
55.0,Male,86.2,2.0,189.0,159.0,66.0,1.78,462.0,Strength,27.2,2.8,3.0,1.0,20.09,259.5505617977528,0.03248259860788863,123.0,0.7560975609756098
28.0,Male,59.3,1.79,189.0,128.0,69.0,0.91,877.0,Strength,24.8,2.1,4.0,1.0,28.16,963.7362637362637,0.03541315345699832,120.0,0.49166666666666664
23.0,Male,40.0,1.87,161.0,146.0,74.0,1.5,1200.0,Strength,23.7,3.3,4.0,3.0,13.11,800.0,0.08249999999999999,87.0,0.8275862068965517
30.0,Female,61.8,1.88,189.0,142.0,73.0,1.02,1033.0,Cardio,23.7,2.3,4.0,1.0,21.86,1012.7450980392157,0.0372168284789644,116.0,0.5948275862068966
30.0,Male,40.0,1.63,192.0,157.0,64.0,1.31,1078.0,HIIT,10.0,2.8,3.0,1.0,14.92,822.9007633587786,0.06999999999999999,128.0,0.7265625
25.0,Female,61.4,1.7,172.0,166.0,72.0,1.28,1064.0,Yoga,32.5,3.0,3.0,2.0,19.45,831.25,0.048859934853420196,100.0,0.94
46.0,Female,80.2,1.98,172.0,155.0,73.0,1.29,1355.0,Yoga,26.8,3.3,4.0,3.0,15.63,1050.3875968992247,0.04114713216957606,99.0,0.8282828282828283
24.0,Female,89.0,1.61,181.0,160.0,74.0,1.3,827.0,Yoga,23.8,3.1,3.0,3.0,30.63,636.1538461538462,0.0348314606741573,107.0,0.8037383177570093
28.0,Male,58.0,1.77,179.0,157.0,74.0,1.59,1145.0,Yoga,21.3,1.5,2.0,3.0,14.72,720.125786163522,0.02586206896551724,105.0,0.7904761904761904
27.0,Male,53.0,1.91,172.0,123.0,54.0,1.09,655.0,Strength,34.4,3.1,3.0,2.0,21.18,600.9174311926605,0.05849056603773585,118.0,0.5847457627118644
23.0,Female,51.2,1.92,187.0,169.0,55.0,1.1,969.0,Yoga,25.3,2.7,2.0,1.0,16.98,880.9090909090909,0.052734375,132.0,0.8636363636363636
26.0,Female,51.9,1.9,182.0,129.0,55.0,2.0,1418.0,Cardio,32.2,2.4,2.0,1.0,20.41,709.0,0.046242774566473986,127.0,0.5826771653543307
27.0,Female,56.3,1.7,191.0,134.0,72.0,1.61,1631.0,Yoga,23.4,3.3,3.0,1.0,30.84,1013.0434782608695,0.0586145648312611,119.0,0.5210084033613446
33.0,Male,92.4,1.52,197.0,135.0,59.0,1.12,1515.0,Cardio,25.9,3.2,3.0,2.0,16.46,1352.6785714285713,0.03463203463203463,138.0,0.5507246376811594
59.0,Male,108.3,1.53,183.0,122.0,50.0,0.86,1071.0,HIIT,21.9,3.3,3.0,1.0,17.75,1245.3488372093022,0.030470914127423823,133.0,0.5413533834586466
22.0,Female,71.5,1.81,195.0,164.0,51.0,1.52,935.0,Yoga,22.0,2.6,3.0,2.0,14.55,615.1315789473684,0.03636363636363636,144.0,0.7847222222222222
18.0,Male,89.4,1.84,168.0,168.0,69.0,2.0,968.0,Strength,17.3,2.6,5.0,2.0,14.77,484.0,0.029082774049217,99.0,1.0
32.0,Male,82.3,1.55,172.0,128.0,74.0,1.52,990.0,HIIT,26.7,2.0,3.0,1.0,20.15,651.3157894736842,0.024301336573511544,98.0,0.5510204081632653
35.0,Male,96.5,1.54,168.0,160.0,70.0,1.43,1573.0,Yoga,35.0,3.4,4.0,1.0,20.43,1100.0,0.035233160621761656,98.0,0.9183673469387755
44.0,Male,40.0,1.91,181.0,124.0,71.0,1.55,1545.0,Cardio,26.5,3.4,3.0,1.0,35.01,996.7741935483871,0.08499999999999999,110.0,0.4818181818181818
43.0,Male,65.2,1.5,182.0,157.0,68.0,2.0,1417.0,Yoga,26.7,3.1,4.0,2.0,14.95,708.5,0.047546012269938646,114.0,0.7807017543859649
38.0,Female,77.1,1.73,177.0,169.0,72.0,1.73,1538.0,Cardio,26.4,3.6,3.0,1.0,13.97,889.0173410404624,0.04669260700389106,105.0,0.9238095238095239
18.0,Male,53.9,1.62,170.0,169.0,72.0,1.38,810.0,Cardio,24.7,3.4,3.0,1.0,29.34,586.9565217391305,0.06307977736549165,98.0,0.9897959183673469
42.0,Male,65.3,1.87,176.0,127.0,74.0,1.82,693.0,Yoga,10.0,2.1,4.0,1.0,20.3,380.7692307692308,0.03215926493108729,102.0,0.5196078431372549
22.0,Female,69.6,1.8,186.0,136.0,73.0,1.37,1081.0,Cardio,28.6,2.0,5.0,3.0,21.14,789.0510948905109,0.02873563218390805,113.0,0.5575221238938053
18.0,Female,62.9,1.72,191.0,157.0,63.0,1.31,514.0,Strength,26.3,2.2,3.0,2.0,12.32,392.36641221374043,0.03497615262321145,128.0,0.734375
18.0,Female,69.1,1.64,183.0,139.0,73.0,1.32,1002.0,Strength,26.0,1.5,5.0,1.0,16.27,759.090909090909,0.021707670043415343,110.0,0.6
37.0,Female,61.3,1.96,193.0,169.0,65.0,2.0,947.0,Yoga,31.1,3.5,5.0,1.0,24.18,473.5,0.05709624796084829,128.0,0.8125
37.0,Female,78.5,1.5,189.0,169.0,60.0,1.67,954.0,HIIT,17.9,2.4,3.0,3.0,21.98,571.2574850299402,0.030573248407643312,129.0,0.8449612403100775
41.0,Female,40.0,1.78,182.0,155.0,68.0,1.51,1376.0,HIIT,29.8,2.1,2.0,3.0,12.32,911.2582781456954,0.052500000000000005,114.0,0.7631578947368421
18.0,Male,49.9,1.75,182.0,158.0,74.0,2.0,1032.0,Strength,23.1,3.1,5.0,1.0,17.64,516.0,0.062124248496993995,108.0,0.7777777777777778
46.0,Female,69.9,1.68,173.0,168.0,64.0,1.43,911.0,Strength,35.0,3.4,3.0,2.0,18.95,637.0629370629371,0.048640915593705286,109.0,0.9541284403669725
24.0,Male,62.5,1.58,175.0,137.0,51.0,2.0,1231.0,Strength,32.2,3.6,4.0,1.0,36.26,615.5,0.0576,124.0,0.6935483870967742
22.0,Male,40.0,1.67,162.0,146.0,59.0,1.04,807.0,Strength,24.1,1.5,3.0,1.0,13.05,775.9615384615385,0.0375,103.0,0.8446601941747572
53.0,Female,46.8,1.69,163.0,169.0,56.0,1.32,1017.0,HIIT,27.6,2.4,4.0,2.0,29.04,770.4545454545454,0.05128205128205128,107.0,1.0560747663551402
44.0,Female,75.2,1.9,185.0,131.0,65.0,0.94,1303.0,Cardio,18.0,3.4,3.0,2.0,18.69,1386.1702127659576,0.045212765957446804,120.0,0.55
43.0,Male,70.1,1.72,187.0,129.0,54.0,1.43,984.0,HIIT,25.0,1.6,3.0,1.0,25.52,688.1118881118881,0.022824536376604854,133.0,0.5639097744360902
18.0,Male,40.0,1.7,190.0,120.0,64.0,1.33,1589.0,Yoga,26.8,3.1,2.0,1.0,18.76,1194.7368421052631,0.0775,126.0,0.4444444444444444
59.0,Female,73.6,1.6,164.0,158.0,58.0,1.35,1216.0,Strength,30.0,2.3,5.0,2.0,15.78,900.7407407407406,0.03125,106.0,0.9433962264150944
18.0,Male,40.0,1.65,160.0,144.0,73.0,2.0,1078.0,Yoga,17.4,3.5,2.0,1.0,21.36,539.0,0.0875,87.0,0.8160919540229885
43.0,Male,72.6,1.64,166.0,152.0,54.0,1.22,1188.0,Cardio,21.3,2.5,2.0,2.0,12.97,973.7704918032787,0.03443526170798898,112.0,0.875
36.0,Male,87.6,1.81,179.0,140.0,56.0,0.9,645.0,HIIT,22.1,3.6,2.0,1.0,18.22,716.6666666666666,0.04109589041095891,123.0,0.6829268292682927
26.0,Female,110.3,1.94,171.0,146.0,51.0,1.25,1376.0,HIIT,30.0,3.7,3.0,1.0,12.32,1100.8,0.033544877606527655,120.0,0.7916666666666666
33.0,Female,79.0,1.68,195.0,158.0,61.0,2.0,1410.0,Strength,31.1,2.5,5.0,2.0,14.2,705.0,0.03164556962025317,134.0,0.7238805970149254
40.0,Male,40.0,1.73,194.0,149.0,72.0,1.06,811.0,HIIT,19.4,2.7,2.0,3.0,36.56,765.0943396226414,0.0675,122.0,0.6311475409836066
18.0,Male,123.8,1.62,164.0,167.0,59.0,1.43,303.0,Strength,22.3,3.6,2.0,3.0,24.63,211.8881118881119,0.029079159935379646,105.0,1.0285714285714285
59.0,Female,40.0,1.84,167.0,137.0,53.0,1.87,681.0,Yoga,23.7,2.2,2.0,2.0,14.55,364.17112299465236,0.05500000000000001,114.0,0.7368421052631579
38.0,Male,41.4,1.71,183.0,168.0,73.0,0.94,1253.0,Yoga,30.8,3.2,3.0,1.0,14.6,1332.9787234042553,0.07729468599033817,110.0,0.8636363636363636
33.0,Female,60.5,1.76,160.0,146.0,67.0,0.58,1172.0,HIIT,26.4,2.8,4.0,2.0,28.93,2020.689655172414,0.04628099173553719,93.0,0.8494623655913979
45.0,Female,40.0,1.69,162.0,147.0,68.0,1.19,979.0,HIIT,25.2,2.4,4.0,2.0,12.75,822.6890756302521,0.06,94.0,0.8404255319148937
44.0,Female,52.8,1.71,198.0,132.0,63.0,2.0,1783.0,HIIT,21.7,3.4,4.0,2.0,12.32,891.5,0.06439393939393939,135.0,0.5111111111111111
39.0,Female,69.9,1.85,164.0,147.0,50.0,1.3,1562.0,Yoga,27.7,3.7,3.0,3.0,12.87,1201.5384615384614,0.05293276108726752,114.0,0.8508771929824561
25.0,Female,51.0,1.76,167.0,127.0,70.0,0.72,1119.0,Strength,25.1,2.6,4.0,3.0,12.64,1554.1666666666667,0.050980392156862744,97.0,0.5876288659793815
50.0,Female,92.6,1.91,171.0,137.0,54.0,1.6,303.0,Strength,25.2,2.3,3.0,1.0,21.42,189.375,0.024838012958963283,117.0,0.7094017094017094
21.0,Female,52.7,1.53,182.0,134.0,50.0,1.19,1090.0,Strength,31.5,3.4,3.0,3.0,25.06,915.9663865546219,0.06451612903225806,132.0,0.6363636363636364
49.0,Male,40.0,1.75,166.0,169.0,59.0,1.3,1030.0,Yoga,19.7,1.6,4.0,2.0,19.15,792.3076923076923,0.04,107.0,1.02803738317757
20.0,Male,40.0,1.78,192.0,149.0,57.0,0.93,1075.0,Strength,25.5,1.9,4.0,1.0,22.57,1155.9139784946235,0.0475,135.0,0.6814814814814815
50.0,Male,40.0,1.92,168.0,144.0,55.0,1.48,692.0,Cardio,16.0,2.5,5.0,1.0,18.29,467.56756756756755,0.0625,113.0,0.7876106194690266
52.0,Female,81.7,1.59,164.0,136.0,67.0,1.91,1025.0,HIIT,28.2,3.4,2.0,2.0,19.89,536.6492146596859,0.0416156670746634,97.0,0.711340206185567
41.0,Male,65.9,1.93,188.0,124.0,74.0,1.36,1419.0,Yoga,22.6,1.5,2.0,2.0,17.6,1043.3823529411764,0.02276176024279211,114.0,0.43859649122807015
22.0,Male,55.0,1.88,176.0,131.0,74.0,2.0,1445.0,Yoga,16.3,1.9,3.0,1.0,26.04,722.5,0.034545454545454546,102.0,0.5588235294117647
